id,left_file,right_file,feature_file,DRR_class,DRR,C80,RT60,ILD,ITD_ms,room_id,room_x,room_y,room_z,absorption,source_id,source_x,source_y,source_z,listener_id,listener_x,listener_y,listener_z,split
0832,0832_L.wav,0832_R.wav,0832.npy,2,6.3915117497206655,50.14067783138108,0.13416666666666666,1.385623061791001,-0.5625,0,6.0,4.0,3.0,0.8,3,2.0,1.5,1.5,8,2.0,2.5,1.5,train
0175,0175_L.wav,0175_R.wav,0175.npy,0,-7.25637509382031,17.626262904657423,0.3066666666666667,0.4270528622464882,-5.0,0,6.0,4.0,3.0,0.35,0,1.0,1.2,1.5,14,1.5,3.2,1.5,train
0584,0584_L.wav,0584_R.wav,0584.npy,2,3.6612813011016927,18.85479267242456,0.39917355371900837,-0.7393761524217078,0.1875,3,10.0,7.0,3.0,0.35,3,2.0,1.5,1.5,0,1.5,1.3,1.5,train
0707,0707_L.wav,0707_R.wav,0707.npy,2,11.537333402121323,47.48174221891047,0.16465909090909092,1.0001391010356546,-0.1875,2,9.0,6.0,3.0,0.8,2,1.0,3.0,1.5,14,1.5,3.2,1.5,train
0759,0759_L.wav,0759_R.wav,0759.npy,2,9.21152076182244,28.936023657635566,0.2794214876033058,0.02158159649927273,0.0,3,10.0,7.0,3.0,0.5,4,2.0,2.5,1.5,7,1.5,2.5,1.5,train
0045,0045_L.wav,0045_R.wav,0045.npy,0,-7.363484725278168,11.466736636410433,0.39917355371900837,-0.24430505131882538,0.1875,3,10.0,7.0,3.0,0.35,2,1.0,3.0,1.5,5,4.0,1.3,1.5,train
0553,0553_L.wav,0553_R.wav,0553.npy,1,-5.841917320928662,13.417296055587954,0.3763636363636364,0.04143994626784987,-0.3125,2,9.0,6.0,3.0,0.35,0,1.0,1.2,1.5,9,2.5,2.5,1.5,train
0699,0699_L.wav,0699_R.wav,0699.npy,2,10.976213985499587,38.404322128213096,0.18812074001947418,-6.369643285233984e-10,0.0,1,8.0,5.0,3.0,0.65,4,2.0,2.5,1.5,9,2.5,2.5,1.5,train
0775,0775_L.wav,0775_R.wav,0775.npy,2,5.558451359305094,39.57613796478162,0.16512820512820514,-1.2093043084411108,0.4375,0,6.0,4.0,3.0,0.65,1,1.0,2.0,1.5,0,1.5,1.3,1.5,train
0658,0658_L.wav,0658_R.wav,0658.npy,2,1.147570687327902,28.530677502600756,0.20265734265734264,0.03611720188146548,0.0,2,9.0,6.0,3.0,0.65,4,2.0,2.5,1.5,12,4.0,2.5,1.5,train
0428,0428_L.wav,0428_R.wav,0428.npy,1,-0.5418999886226931,26.0116952449249,0.21466666666666667,0.7391008908953871,-0.5,0,6.0,4.0,3.0,0.5,5,3.0,2.0,1.5,18,3.5,3.2,1.5,train
0766,0766_L.wav,0766_R.wav,0766.npy,2,5.5519453428268495,25.25506937024105,0.26345454545454544,-1.2015020988437177,0.375,2,9.0,6.0,3.0,0.5,2,1.0,3.0,1.5,7,1.5,2.5,1.5,train
0193,0193_L.wav,0193_R.wav,0193.npy,0,-8.186680011893268,9.517554428826827,0.6113924050632911,0.04313037597441177,-5.0,1,8.0,5.0,3.0,0.2,5,3.0,2.0,1.5,0,1.5,1.3,1.5,train
0739,0739_L.wav,0739_R.wav,0739.npy,2,6.046927828358543,39.14164159789988,0.16465909090909092,0.5768483738440839,-0.375,2,9.0,6.0,3.0,0.8,5,3.0,2.0,1.5,19,4.0,3.2,1.5,train
0764,0764_L.wav,0764_R.wav,0764.npy,2,2.3566130342323275,31.317730457892942,0.18812074001947418,0.1749434980905017,-0.125,1,8.0,5.0,3.0,0.65,5,3.0,2.0,1.5,13,4.5,2.5,1.5,train
0476,0476_L.wav,0476_R.wav,0476.npy,1,-0.9110301098812067,9.713256468174343,1.3172727272727274,-0.611756032438578,0.1875,2,9.0,6.0,3.0,0.1,3,2.0,1.5,1.5,0,1.5,1.3,1.5,train
0115,0115_L.wav,0115_R.wav,0115.npy,0,-11.008417177829894,5.754033042930796,1.3172727272727274,0.10079454582856655,-0.125,2,9.0,6.0,3.0,0.1,3,2.0,1.5,1.5,13,4.5,2.5,1.5,train
0593,0593_L.wav,0593_R.wav,0593.npy,2,6.926702666840331,49.09525647648436,0.13416666666666666,-1.0441331352500718,0.5,0,6.0,4.0,3.0,0.8,4,2.0,2.5,1.5,1,2.0,1.3,1.5,train
0655,0655_L.wav,0655_R.wav,0655.npy,2,0.6823823489462127,35.57236668538993,0.16465909090909092,0.2171713188786889,-0.1875,2,9.0,6.0,3.0,0.8,0,1.0,1.2,1.5,11,3.5,2.5,1.5,train
0800,0800_L.wav,0800_R.wav,0800.npy,2,11.423718554825905,44.94736444091811,0.15284810126582277,1.4374727223702701,-0.375,1,8.0,5.0,3.0,0.8,1,1.0,2.0,1.5,7,1.5,2.5,1.5,train
0725,0725_L.wav,0725_R.wav,0725.npy,2,8.440399232775007,35.528115236531114,0.20265734265734264,-0.9435164319324706,0.1875,2,9.0,6.0,3.0,0.65,3,2.0,1.5,1.5,0,1.5,1.3,1.5,train
0426,0426_L.wav,0426_R.wav,0426.npy,1,-2.875464381119166,20.844016779350124,0.24455696202531646,6.297862197137186e-08,0.0,1,8.0,5.0,3.0,0.5,4,2.0,2.5,1.5,12,4.0,2.5,1.5,train
0240,0240_L.wav,0240_R.wav,0240.npy,0,-12.856185148153159,7.576953493675181,1.2227848101265821,0.3789460879409507,-0.125,1,8.0,5.0,3.0,0.1,3,2.0,1.5,1.5,13,4.5,2.5,1.5,train
0521,0521_L.wav,0521_R.wav,0521.npy,1,-1.3165502005007215,15.07535438952402,0.5366666666666666,0.7502498574212579,-0.375,0,6.0,4.0,3.0,0.2,5,3.0,2.0,1.5,9,2.5,2.5,1.5,train
0829,0829_L.wav,0829_R.wav,0829.npy,2,4.6102055417651036,36.19654701209817,0.17463842975206612,0.15737616456861192,-0.125,3,10.0,7.0,3.0,0.8,4,2.0,2.5,1.5,19,4.0,3.2,1.5,train
0247,0247_L.wav,0247_R.wav,0247.npy,0,-8.28598714920748,12.869072144504756,0.5366666666666666,0.463978399771997,-0.375,0,6.0,4.0,3.0,0.2,5,3.0,2.0,1.5,15,2.0,3.2,1.5,train
0517,0517_L.wav,0517_R.wav,0517.npy,1,-1.3343448912876974,35.37428239525092,0.15284810126582277,0.08221850910181908,-0.125,1,8.0,5.0,3.0,0.8,1,1.0,2.0,1.5,13,4.5,2.5,1.5,train
0172,0172_L.wav,0172_R.wav,0172.npy,0,-8.852769628739006,6.5347328107845515,1.3172727272727274,0.0701078763654083,-0.375,2,9.0,6.0,3.0,0.1,5,3.0,2.0,1.5,19,4.0,3.2,1.5,train
0644,0644_L.wav,0644_R.wav,0644.npy,2,3.066464142551867,37.63646469193348,0.16465909090909092,0.4145099233195953,-0.3125,2,9.0,6.0,3.0,0.8,0,1.0,1.2,1.5,9,2.5,2.5,1.5,train
0140,0140_L.wav,0140_R.wav,0140.npy,0,-8.854363577301182,7.5555923447595355,1.2227848101265821,-2.361730833534853e-08,0.0,1,8.0,5.0,3.0,0.1,4,2.0,2.5,1.5,11,3.5,2.5,1.5,train
0825,0825_L.wav,0825_R.wav,0825.npy,2,2.1116331346372537,18.441176679194033,0.3763636363636364,0.46812074063149944,-0.125,2,9.0,6.0,3.0,0.35,0,1.0,1.2,1.5,0,1.5,1.3,1.5,train
0399,0399_L.wav,0399_R.wav,0399.npy,1,-1.491255206008915,13.470490274033766,0.39917355371900837,0.5773015459131228,-0.5,3,10.0,7.0,3.0,0.35,5,3.0,2.0,1.5,18,3.5,3.2,1.5,train
0217,0217_L.wav,0217_R.wav,0217.npy,0,-9.951473571180877,4.803522894464467,1.397107438016529,0.9468898529932851,-4.0625,3,10.0,7.0,3.0,0.1,4,2.0,2.5,1.5,5,4.0,1.3,1.5,train
0195,0195_L.wav,0195_R.wav,0195.npy,0,-11.871547672358956,6.028714009427903,1.3172727272727274,0.20947634265838838,-0.125,2,9.0,6.0,3.0,0.1,0,1.0,1.2,1.5,11,3.5,2.5,1.5,train
0033,0033_L.wav,0033_R.wav,0033.npy,0,-10.968699891985407,12.580873936470717,0.5366666666666666,0.12725876766711702,-0.25,0,6.0,4.0,3.0,0.2,3,2.0,1.5,1.5,11,3.5,2.5,1.5,train
0092,0092_L.wav,0092_R.wav,0092.npy,0,-6.713949477304451,13.727406060646336,0.34936708860759497,-0.4814034952945031,-4.0625,1,8.0,5.0,3.0,0.35,4,2.0,2.5,1.5,5,4.0,1.3,1.5,train
0642,0642_L.wav,0642_R.wav,0642.npy,2,0.6110714359693344,21.283534452020678,0.26345454545454544,-0.6524337683506327,0.5,2,9.0,6.0,3.0,0.5,4,2.0,2.5,1.5,2,2.5,1.3,1.5,train
0206,0206_L.wav,0206_R.wav,0206.npy,0,-8.248405438167788,13.922104405909128,0.34936708860759497,0.44918924803105004,-0.375,1,8.0,5.0,3.0,0.35,0,1.0,1.2,1.5,17,3.0,3.2,1.5,train
0272,0272_L.wav,0272_R.wav,0272.npy,0,-11.969261223027024,12.997391236516139,0.5366666666666666,-0.05513193852376526,-0.0625,0,6.0,4.0,3.0,0.2,2,1.0,3.0,1.5,18,3.5,3.2,1.5,train
0490,0490_L.wav,0490_R.wav,0490.npy,1,-4.0337050132056405,20.511211078441583,0.24455696202531646,-0.09979771281867414,0.375,1,8.0,5.0,3.0,0.5,2,1.0,3.0,1.5,2,2.5,1.3,1.5,train
0065,0065_L.wav,0065_R.wav,0065.npy,0,-5.973329477640348,10.489342444957021,0.6113924050632911,-0.3335482424520846,6.0625,1,8.0,5.0,3.0,0.2,4,2.0,2.5,1.5,2,2.5,1.3,1.5,train
0753,0753_L.wav,0753_R.wav,0753.npy,2,0.5312728258749666,17.43719384917266,0.3763636363636364,0.4087835822052538,0.0,2,9.0,6.0,3.0,0.35,4,2.0,2.5,1.5,10,3.0,2.5,1.5,train
0348,0348_L.wav,0348_R.wav,0348.npy,1,-5.856002358371363,13.925459702220008,0.3763636363636364,0.12706072116281797,0.0,2,9.0,6.0,3.0,0.35,4,2.0,2.5,1.5,13,4.5,2.5,1.5,train
0019,0019_L.wav,0019_R.wav,0019.npy,0,-8.709560498620794,7.44305864387446,0.6985537190082645,0.04874962664568007,-0.125,3,10.0,7.0,3.0,0.2,3,2.0,1.5,1.5,13,4.5,2.5,1.5,train
0026,0026_L.wav,0026_R.wav,0026.npy,0,-8.252735978786175,17.079084902227887,0.3066666666666667,0.012854822667371054,0.375,0,6.0,4.0,3.0,0.35,2,1.0,3.0,1.5,2,2.5,1.3,1.5,train
0119,0119_L.wav,0119_R.wav,0119.npy,0,-9.178927243752877,5.675363859568953,1.397107438016529,0.09993515560309144,-0.5,3,10.0,7.0,3.0,0.1,3,2.0,1.5,1.5,16,2.5,3.2,1.5,train
0304,0304_L.wav,0304_R.wav,0304.npy,1,-1.2665886647570352,8.18654512896803,1.397107438016529,0.7162731962694497,-0.375,3,10.0,7.0,3.0,0.1,5,3.0,2.0,1.5,11,3.5,2.5,1.5,train
0018,0018_L.wav,0018_R.wav,0018.npy,0,-13.812690891200097,4.112832393067826,1.397107438016529,0.35019482214636555,0.0625,3,10.0,7.0,3.0,0.1,1,1.0,2.0,1.5,6,4.5,1.3,1.5,train
0710,0710_L.wav,0710_R.wav,0710.npy,2,9.798612979776586,16.760294914369837,1.3172727272727274,-7.351726657147516,0.5625,2,9.0,6.0,3.0,0.1,3,2.0,1.5,1.5,1,2.0,1.3,1.5,train
0311,0311_L.wav,0311_R.wav,0311.npy,1,-5.771191969885327,24.1593917417366,0.21466666666666667,-0.05691920967570324,0.0625,0,6.0,4.0,3.0,0.5,3,2.0,1.5,1.5,5,4.0,1.3,1.5,train
0495,0495_L.wav,0495_R.wav,0495.npy,1,-3.290669270923143,19.10742159229082,0.3066666666666667,0.15479647074503614,0.0,0,6.0,4.0,3.0,0.35,4,2.0,2.5,1.5,11,3.5,2.5,1.5,train
0833,0833_L.wav,0833_R.wav,0833.npy,2,6.8661766666352335,34.57659163418333,0.20265734265734264,0.4719476063203758,-0.125,2,9.0,6.0,3.0,0.65,0,1.0,1.2,1.5,0,1.5,1.3,1.5,train
0114,0114_L.wav,0114_R.wav,0114.npy,0,-10.839645556486321,7.4586331916481985,1.2227848101265821,0.0681421550078931,-5.1875,1,8.0,5.0,3.0,0.1,3,2.0,1.5,1.5,11,3.5,2.5,1.5,train
0176,0176_L.wav,0176_R.wav,0176.npy,0,-10.453946558828699,4.591459702418991,1.397107438016529,0.06394558375311067,0.25,3,10.0,7.0,3.0,0.1,2,1.0,3.0,1.5,3,3.0,1.3,1.5,train
0826,0826_L.wav,0826_R.wav,0826.npy,2,3.417736744035624,36.94605975735068,0.17463842975206612,0.20278176645786639,-0.125,3,10.0,7.0,3.0,0.8,1,1.0,2.0,1.5,10,3.0,2.5,1.5,train
0168,0168_L.wav,0168_R.wav,0168.npy,0,-10.66897584295562,12.33083756426418,0.5366666666666666,0.14098578475280255,0.375,0,6.0,4.0,3.0,0.2,2,1.0,3.0,1.5,2,2.5,1.3,1.5,train
0347,0347_L.wav,0347_R.wav,0347.npy,1,-3.093993315085224,18.717154348923717,0.2794214876033058,0.17709056072097268,-0.125,3,10.0,7.0,3.0,0.5,1,1.0,2.0,1.5,10,3.0,2.5,1.5,train
0697,0697_L.wav,0697_R.wav,0697.npy,2,14.28584320915978,49.71258295754709,0.15284810126582277,1.09856184989681e-11,0.0,1,8.0,5.0,3.0,0.8,4,2.0,2.5,1.5,9,2.5,2.5,1.5,train
0679,0679_L.wav,0679_R.wav,0679.npy,2,1.781949301307833,27.01953568799643,0.21493960584869676,0.2419211984255197,-0.1875,3,10.0,7.0,3.0,0.65,4,2.0,2.5,1.5,18,3.5,3.2,1.5,train
0763,0763_L.wav,0763_R.wav,0763.npy,2,0.28582902759425777,28.203423868498156,0.18812074001947418,0.13321908801909596,-0.125,1,8.0,5.0,3.0,0.65,4,2.0,2.5,1.5,19,4.0,3.2,1.5,train
0384,0384_L.wav,0384_R.wav,0384.npy,1,-5.886060824947078,9.526480297329323,0.6586363636363637,0.31950376096013955,-0.375,2,9.0,6.0,3.0,0.2,3,2.0,1.5,1.5,10,3.0,2.5,1.5,train
0309,0309_L.wav,0309_R.wav,0309.npy,1,-0.03003321671786879,28.033809421156928,0.21466666666666667,0.1787946059839231,0.0,0,6.0,4.0,3.0,0.5,0,1.0,1.2,1.5,1,2.0,1.3,1.5,train
0421,0421_L.wav,0421_R.wav,0421.npy,1,-0.9588490181018567,15.192492180591978,0.3763636363636364,0.6510338851065601,-0.5,2,9.0,6.0,3.0,0.35,3,2.0,1.5,1.5,9,2.5,2.5,1.5,train
0308,0308_L.wav,0308_R.wav,0308.npy,1,-0.4765444976672629,24.868662144243572,0.21493960584869676,-0.10938605433398677,0.25,3,10.0,7.0,3.0,0.65,4,2.0,2.5,1.5,5,4.0,1.3,1.5,train
0395,0395_L.wav,0395_R.wav,0395.npy,1,-5.653899349675297,17.60269594159591,0.26345454545454544,-0.03782286488487053,0.1875,2,9.0,6.0,3.0,0.5,2,1.0,3.0,1.5,6,4.5,1.3,1.5,train
0212,0212_L.wav,0212_R.wav,0212.npy,0,-8.714413876940876,17.93166150740995,0.3066666666666667,-0.03671300708704184,0.0625,0,6.0,4.0,3.0,0.35,3,2.0,1.5,1.5,6,4.5,1.3,1.5,train
0634,0634_L.wav,0634_R.wav,0634.npy,2,12.357535948447655,45.05347860714628,0.16465909090909092,1.4594898150397517,-0.375,2,9.0,6.0,3.0,0.8,5,3.0,2.0,1.5,11,3.5,2.5,1.5,train
0625,0625_L.wav,0625_R.wav,0625.npy,2,0.830926305938563,16.660673624835475,0.3763636363636364,-0.8886268164176047,0.4375,2,9.0,6.0,3.0,0.35,1,1.0,2.0,1.5,0,1.5,1.3,1.5,train
0100,0100_L.wav,0100_R.wav,0100.npy,0,-9.654220973247831,6.651021785766887,1.3172727272727274,0.23717898034880908,-0.375,2,9.0,6.0,3.0,0.1,1,1.0,2.0,1.5,15,2.0,3.2,1.5,train
0200,0200_L.wav,0200_R.wav,0200.npy,0,-7.937509556193318,16.9428018543042,0.3066666666666667,0.4704582096078903,7.5,0,6.0,4.0,3.0,0.35,4,2.0,2.5,1.5,6,4.5,1.3,1.5,train
0757,0757_L.wav,0757_R.wav,0757.npy,2,0.911929934550255,43.12698891729583,0.13416666666666666,0.10476247283032403,0.0,0,6.0,4.0,3.0,0.8,0,1.0,1.2,1.5,5,4.0,1.3,1.5,train
0289,0289_L.wav,0289_R.wav,0289.npy,1,-4.692577519291143,18.208259714503047,0.2794214876033058,-0.022909609697673687,0.0,3,10.0,7.0,3.0,0.5,3,2.0,1.5,1.5,6,4.5,1.3,1.5,train
0380,0380_L.wav,0380_R.wav,0380.npy,1,-4.211537233942607,18.668546080648763,0.26345454545454544,0.5179914444832678,-3.625,2,9.0,6.0,3.0,0.5,0,1.0,1.2,1.5,5,4.0,1.3,1.5,train
0093,0093_L.wav,0093_R.wav,0093.npy,0,-8.545299971819393,5.00942618840622,1.397107438016529,0.18052680265082524,-4.4375,3,10.0,7.0,3.0,0.1,0,1.0,1.2,1.5,10,3.0,2.5,1.5,train
0489,0489_L.wav,0489_R.wav,0489.npy,1,-1.6087016535679917,27.161282236384658,0.21466666666666667,0.09925396977215545,-0.125,0,6.0,4.0,3.0,0.5,2,1.0,3.0,1.5,15,2.0,3.2,1.5,train
0768,0768_L.wav,0768_R.wav,0768.npy,2,0.3062905215697611,14.169052976038127,1.0733333333333333,0.18530780780717743,0.0,0,6.0,4.0,3.0,0.1,4,2.0,2.5,1.5,9,2.5,2.5,1.5,train
0511,0511_L.wav,0511_R.wav,0511.npy,1,-5.333869351507925,10.994518453779339,1.0733333333333333,-0.9588845772817666,0.4375,0,6.0,4.0,3.0,0.1,5,3.0,2.0,1.5,4,3.5,1.3,1.5,train
0356,0356_L.wav,0356_R.wav,0356.npy,1,-1.3430665934042851,26.250300190276526,0.21466666666666667,0.5859680205554277,-0.5,0,6.0,4.0,3.0,0.5,1,1.0,2.0,1.5,14,1.5,3.2,1.5,train
0566,0566_L.wav,0566_R.wav,0566.npy,2,0.5770509602413414,17.290579954637177,0.34936708860759497,-0.7298861120099555,0.4375,1,8.0,5.0,3.0,0.35,1,1.0,2.0,1.5,0,1.5,1.3,1.5,train
0831,0831_L.wav,0831_R.wav,0831.npy,2,1.3848199819883296,22.09585054755628,0.3066666666666667,0.3853493568241118,-0.125,0,6.0,4.0,3.0,0.35,0,1.0,1.2,1.5,0,1.5,1.3,1.5,train
0776,0776_L.wav,0776_R.wav,0776.npy,2,7.607496618301473,40.43812625370138,0.16465909090909092,1.097738332421645,-0.5,2,9.0,6.0,3.0,0.8,5,3.0,2.0,1.5,17,3.0,3.2,1.5,train
0378,0378_L.wav,0378_R.wav,0378.npy,1,-1.4109750628443152,14.802670549610948,0.3763636363636364,0.3372154400117322,-0.25,2,9.0,6.0,3.0,0.35,5,3.0,2.0,1.5,12,4.0,2.5,1.5,train
0638,0638_L.wav,0638_R.wav,0638.npy,2,0.8751631190255204,13.69621699111891,0.6113924050632911,-0.5959201315507192,0.1875,1,8.0,5.0,3.0,0.2,3,2.0,1.5,1.5,2,2.5,1.3,1.5,train
0769,0769_L.wav,0769_R.wav,0769.npy,2,1.799540788795235,34.75911944162036,0.16512820512820514,0.7672758106803834,-0.5,0,6.0,4.0,3.0,0.65,5,3.0,2.0,1.5,17,3.0,3.2,1.5,train
0109,0109_L.wav,0109_R.wav,0109.npy,0,-13.62020517170272,7.270520435540744,1.2227848101265821,0.017180679860461432,-0.0625,1,8.0,5.0,3.0,0.1,1,1.0,2.0,1.5,12,4.0,2.5,1.5,train
0269,0269_L.wav,0269_R.wav,0269.npy,0,-7.111653077101575,11.519158549137043,0.39917355371900837,0.07203124199232383,-0.0625,3,10.0,7.0,3.0,0.35,1,1.0,2.0,1.5,13,4.5,2.5,1.5,train
0741,0741_L.wav,0741_R.wav,0741.npy,2,1.4131941460390416,36.816879237569175,0.16465909090909092,0.14404743807208983,0.0,2,9.0,6.0,3.0,0.8,0,1.0,1.2,1.5,5,4.0,1.3,1.5,train
0210,0210_L.wav,0210_R.wav,0210.npy,0,-7.263832691669595,7.949580432149692,1.2227848101265821,0.45702520262254903,-0.5,1,8.0,5.0,3.0,0.1,3,2.0,1.5,1.5,7,1.5,2.5,1.5,train
0480,0480_L.wav,0480_R.wav,0480.npy,1,-5.392073674293013,10.415442945566259,0.6113924050632911,0.1575454833729152,-0.25,1,8.0,5.0,3.0,0.2,4,2.0,2.5,1.5,17,3.0,3.2,1.5,train
0685,0685_L.wav,0685_R.wav,0685.npy,2,1.1670439680265166,13.109556597298864,0.6586363636363637,-0.5120315224384173,0.1875,2,9.0,6.0,3.0,0.2,3,2.0,1.5,1.5,2,2.5,1.3,1.5,train
0142,0142_L.wav,0142_R.wav,0142.npy,0,-6.146088700132096,14.11079148066715,0.5366666666666666,0.2012666794802081,-0.25,0,6.0,4.0,3.0,0.2,5,3.0,2.0,1.5,8,2.0,2.5,1.5,train
0500,0500_L.wav,0500_R.wav,0500.npy,1,-0.26468406312823556,26.86845629529732,0.21466666666666667,-0.31668614466664213,0.25,0,6.0,4.0,3.0,0.5,2,1.0,3.0,1.5,8,2.0,2.5,1.5,train
0556,0556_L.wav,0556_R.wav,0556.npy,1,-2.890530827799787,20.823418325734853,0.24455696202531646,0.21454146304659807,-0.3125,1,8.0,5.0,3.0,0.5,5,3.0,2.0,1.5,14,1.5,3.2,1.5,train
0086,0086_L.wav,0086_R.wav,0086.npy,0,-7.815308497917405,11.111935900862772,0.3763636363636364,-0.20907938088849523,0.0625,2,9.0,6.0,3.0,0.35,1,1.0,2.0,1.5,6,4.5,1.3,1.5,train
0462,0462_L.wav,0462_R.wav,0462.npy,1,-4.881788102226703,8.644379885656903,0.6985537190082645,0.10421015785609798,6.0625,3,10.0,7.0,3.0,0.2,4,2.0,2.5,1.5,2,2.5,1.3,1.5,train
0474,0474_L.wav,0474_R.wav,0474.npy,1,-1.6149609115020893,15.82077504556808,0.34936708860759497,0.6276764861151413,-0.5,1,8.0,5.0,3.0,0.35,3,2.0,1.5,1.5,9,2.5,2.5,1.5,train
0291,0291_L.wav,0291_R.wav,0291.npy,1,-5.1487164884655146,17.832587671312538,0.3066666666666667,0.42871427219344405,-0.5,0,6.0,4.0,3.0,0.35,5,3.0,2.0,1.5,17,3.0,3.2,1.5,train
0167,0167_L.wav,0167_R.wav,0167.npy,0,-9.370388926880961,9.886739690515093,1.0733333333333333,0.45453441360835906,-0.125,0,6.0,4.0,3.0,0.1,3,2.0,1.5,1.5,13,4.5,2.5,1.5,train
0028,0028_L.wav,0028_R.wav,0028.npy,0,-7.039170930668558,11.029421054304635,0.39917355371900837,0.01885047869707621,0.0625,3,10.0,7.0,3.0,0.35,2,1.0,3.0,1.5,13,4.5,2.5,1.5,train
0724,0724_L.wav,0724_R.wav,0724.npy,2,6.141322693661232,40.74402667718334,0.16465909090909092,0.9473640219492181,-0.5,2,9.0,6.0,3.0,0.8,1,1.0,2.0,1.5,14,1.5,3.2,1.5,train
0668,0668_L.wav,0668_R.wav,0668.npy,2,7.812248348244207,29.10757707293744,0.24455696202531646,2.824981883568994e-09,0.0,1,8.0,5.0,3.0,0.5,4,2.0,2.5,1.5,7,1.5,2.5,1.5,train
0077,0077_L.wav,0077_R.wav,0077.npy,0,-6.580383556686388,9.110352132055098,0.6586363636363637,0.3160471347315503,-0.125,2,9.0,6.0,3.0,0.2,1,1.0,2.0,1.5,9,2.5,2.5,1.5,train
0745,0745_L.wav,0745_R.wav,0745.npy,2,3.802421005715269,30.24822243174968,0.18812074001947418,0.44497533860025007,-0.25,1,8.0,5.0,3.0,0.65,4,2.0,2.5,1.5,17,3.0,3.2,1.5,train
0432,0432_L.wav,0432_R.wav,0432.npy,1,-3.1164202763066817,7.539203123831468,1.397107438016529,-0.31240305579190636,0.4375,3,10.0,7.0,3.0,0.1,5,3.0,2.0,1.5,2,2.5,1.3,1.5,train
0488,0488_L.wav,0488_R.wav,0488.npy,1,-3.7838708614024124,11.406835258314352,1.0733333333333333,0.6573875981078258,-0.375,0,6.0,4.0,3.0,0.1,1,1.0,2.0,1.5,7,1.5,2.5,1.5,train
0527,0527_L.wav,0527_R.wav,0527.npy,1,-4.877836550605619,31.779050644426672,0.16512820512820514,0.21593664402692636,0.1875,0,6.0,4.0,3.0,0.65,4,2.0,2.5,1.5,6,4.5,1.3,1.5,train
0266,0266_L.wav,0266_R.wav,0266.npy,0,-9.776781131283762,6.303816382952288,0.6985537190082645,0.2880601355481916,0.0625,3,10.0,7.0,3.0,0.2,1,1.0,2.0,1.5,6,4.5,1.3,1.5,train
