id,left_file,right_file,feature_file,DRR_class,DRR,C80,RT60,ILD,ITD_ms,room_id,room_x,room_y,room_z,absorption,source_id,source_x,source_y,source_z,listener_id,listener_x,listener_y,listener_z,split
0490,0490_L.wav,0490_R.wav,0490.npy,1,-3.9488261554616635,20.389286557712513,0.24455696202531646,-0.19381239708423706,0.15873015873015872,1,8.0,5.0,3.0,0.5,1,1.0,2.0,1.5,3,3.0,1.3,1.5,train
0065,0065_L.wav,0065_R.wav,0065.npy,0,-8.996204074966375,10.407114224773988,0.6113924050632911,1.6002559130146327e-08,0.0,1,8.0,5.0,3.0,0.2,4,2.0,2.5,1.5,12,4.0,2.5,1.5,train
0753,0753_L.wav,0753_R.wav,0753.npy,2,2.397769401644439,16.61136659715242,0.3763636363636364,-1.3998645869389084,0.5442176870748299,2,9.0,6.0,3.0,0.35,5,3.0,2.0,1.5,3,3.0,1.3,1.5,train
0348,0348_L.wav,0348_R.wav,0348.npy,1,-2.6529761059479378,15.124412319759584,0.3763636363636364,0.29231600506324684,-0.36281179138321995,2,9.0,6.0,3.0,0.35,3,2.0,1.5,1.5,10,3.0,2.5,1.5,train
0019,0019_L.wav,0019_R.wav,0019.npy,0,-6.088092061139955,8.670421729800001,0.6985537190082645,-0.07088752094590231,0.40816326530612246,3,10.0,7.0,3.0,0.2,4,2.0,2.5,1.5,3,3.0,1.3,1.5,train
0026,0026_L.wav,0026_R.wav,0026.npy,0,-8.938655530702649,17.885036433588155,0.3066666666666667,-0.11327519405155514,3.492063492063492,0,6.0,4.0,3.0,0.35,2,1.0,3.0,1.5,5,4.0,1.3,1.5,train
0119,0119_L.wav,0119_R.wav,0119.npy,0,-8.265783967196407,5.983973184075905,1.397107438016529,0.04082987575777247,0.40816326530612246,3,10.0,7.0,3.0,0.1,4,2.0,2.5,1.5,3,3.0,1.3,1.5,train
0304,0304_L.wav,0304_R.wav,0304.npy,1,-5.262565972833027,7.092339762680591,1.397107438016529,0.28838940788012696,-0.47619047619047616,3,10.0,7.0,3.0,0.1,3,2.0,1.5,1.5,9,2.5,2.5,1.5,train
0018,0018_L.wav,0018_R.wav,0018.npy,0,-10.0999899890198,5.398503305505995,1.397107438016529,0.018743561667594957,-0.06802721088435373,3,10.0,7.0,3.0,0.1,1,1.0,2.0,1.5,11,3.5,2.5,1.5,train
0710,0710_L.wav,0710_R.wav,0710.npy,2,2.1883881119262796,13.625960577885806,0.6586363636363637,-0.6215617340704058,0.18140589569160998,2,9.0,6.0,3.0,0.2,3,2.0,1.5,1.5,0,1.5,1.3,1.5,train
0311,0311_L.wav,0311_R.wav,0311.npy,1,-2.58355050421095,26.618013941098603,0.21466666666666667,-0.03539588779499516,-0.06802721088435373,0,6.0,4.0,3.0,0.5,2,1.0,3.0,1.5,16,2.5,3.2,1.5,train
0495,0495_L.wav,0495_R.wav,0495.npy,1,-4.035291091086968,20.005407820825234,0.3066666666666667,0.5139571772294872,-0.47619047619047616,0,6.0,4.0,3.0,0.35,3,2.0,1.5,1.5,9,2.5,2.5,1.5,train
0833,0833_L.wav,0833_R.wav,0833.npy,2,2.0119450598821476,30.52738411796045,0.20265734265734264,0.6861829570299066,-0.4988662131519275,2,9.0,6.0,3.0,0.65,0,1.0,1.2,1.5,7,1.5,2.5,1.5,train
0114,0114_L.wav,0114_R.wav,0114.npy,0,-10.696234411393185,8.654045724190146,1.2227848101265821,-0.18363753625175114,-0.4988662131519275,1,8.0,5.0,3.0,0.1,3,2.0,1.5,1.5,14,1.5,3.2,1.5,train
0176,0176_L.wav,0176_R.wav,0176.npy,0,-8.329629334319108,6.156954933950594,1.397107438016529,-0.13265507542715718,0.15873015873015872,3,10.0,7.0,3.0,0.1,2,1.0,3.0,1.5,9,2.5,2.5,1.5,train
0826,0826_L.wav,0826_R.wav,0826.npy,2,2.3340570100338605,36.30426503130762,0.17463842975206612,0.09085083694098077,-0.09070294784580499,3,10.0,7.0,3.0,0.8,1,1.0,2.0,1.5,11,3.5,2.5,1.5,train
0168,0168_L.wav,0168_R.wav,0168.npy,0,-12.548497980452339,13.548874530906305,0.5366666666666666,-0.11817235436028672,-3.696145124716553,0,6.0,4.0,3.0,0.2,2,1.0,3.0,1.5,3,3.0,1.3,1.5,train
0347,0347_L.wav,0347_R.wav,0347.npy,1,-3.5233375889592944,18.87377178741366,0.2794214876033058,-0.14867132556195434,0.15873015873015872,3,10.0,7.0,3.0,0.5,1,1.0,2.0,1.5,3,3.0,1.3,1.5,train
0697,0697_L.wav,0697_R.wav,0697.npy,2,11.75468793772062,45.05182558068566,0.15284810126582277,2.101189672155966,-0.5442176870748299,1,8.0,5.0,3.0,0.8,4,2.0,2.5,1.5,15,2.0,3.2,1.5,train
0679,0679_L.wav,0679_R.wav,0679.npy,2,7.244321155100888,32.03734951343125,0.21493960584869676,1.2085992084656896,-0.4308390022675737,3,10.0,7.0,3.0,0.65,4,2.0,2.5,1.5,16,2.5,3.2,1.5,train
0763,0763_L.wav,0763_R.wav,0763.npy,2,7.95568906895137,35.350390867179755,0.18812074001947418,-1.928096811097505,0.5442176870748299,1,8.0,5.0,3.0,0.65,5,3.0,2.0,1.5,3,3.0,1.3,1.5,train
0384,0384_L.wav,0384_R.wav,0384.npy,1,-4.31706488391287,11.376692982771836,0.6586363636363637,0.16197846703239044,-0.045351473922902494,2,9.0,6.0,3.0,0.2,0,1.0,1.2,1.5,1,2.0,1.3,1.5,train
0309,0309_L.wav,0309_R.wav,0309.npy,1,-5.469945919823162,18.933389874418932,0.3066666666666667,0.15952736193993886,-0.15873015873015872,0,6.0,4.0,3.0,0.35,5,3.0,2.0,1.5,13,4.5,2.5,1.5,train
0421,0421_L.wav,0421_R.wav,0421.npy,1,-2.464246274986534,15.399497182120236,0.3763636363636364,0.4288992379470985,-0.47619047619047616,2,9.0,6.0,3.0,0.35,1,1.0,2.0,1.5,14,1.5,3.2,1.5,train
0308,0308_L.wav,0308_R.wav,0308.npy,1,-0.7603564362390307,26.420065334807976,0.21493960584869676,0.009508838160901485,0.0,3,10.0,7.0,3.0,0.65,4,2.0,2.5,1.5,13,4.5,2.5,1.5,train
0395,0395_L.wav,0395_R.wav,0395.npy,1,0.12323096741632726,22.21504650892699,0.26345454545454544,0.5890303028401331,-0.47619047619047616,2,9.0,6.0,3.0,0.5,1,1.0,2.0,1.5,14,1.5,3.2,1.5,train
0212,0212_L.wav,0212_R.wav,0212.npy,0,-6.5509529778370466,18.418073319571523,0.3066666666666667,0.3817375987598669,-0.5215419501133787,0,6.0,4.0,3.0,0.35,3,2.0,1.5,1.5,15,2.0,3.2,1.5,train
0634,0634_L.wav,0634_R.wav,0634.npy,2,4.096684058968157,39.46871857380001,0.16465909090909092,0.4270006385011442,-0.31746031746031744,2,9.0,6.0,3.0,0.8,5,3.0,2.0,1.5,14,1.5,3.2,1.5,train
0625,0625_L.wav,0625_R.wav,0625.npy,2,15.81773477121673,28.588815318716087,0.3763636363636364,-8.101316250542357,0.5215419501133787,2,9.0,6.0,3.0,0.35,3,2.0,1.5,1.5,1,2.0,1.3,1.5,train
0100,0100_L.wav,0100_R.wav,0100.npy,0,-11.102234610982764,6.23738163854659,1.3172727272727274,-0.08897781520698919,-0.15873015873015872,2,9.0,6.0,3.0,0.1,1,1.0,2.0,1.5,18,3.5,3.2,1.5,train
0200,0200_L.wav,0200_R.wav,0200.npy,0,-6.064644630071,18.97454866094731,0.3066666666666667,-0.07510191059892467,0.22675736961451248,0,6.0,4.0,3.0,0.35,5,3.0,2.0,1.5,0,1.5,1.3,1.5,train
0757,0757_L.wav,0757_R.wav,0757.npy,2,1.658278579886689,48.1115750647092,0.13416666666666666,0.20267409344810683,-0.27210884353741494,0,6.0,4.0,3.0,0.8,0,1.0,1.2,1.5,10,3.0,2.5,1.5,train
0289,0289_L.wav,0289_R.wav,0289.npy,1,-2.3703866763747623,18.76721583639093,0.2794214876033058,0.05032453099528213,-4.625850340136054,3,10.0,7.0,3.0,0.5,3,2.0,1.5,1.5,5,4.0,1.3,1.5,train
0380,0380_L.wav,0380_R.wav,0380.npy,1,-3.5077821990356965,13.94101972198717,0.3763636363636364,0.21778624855198553,-0.15873015873015872,2,9.0,6.0,3.0,0.35,5,3.0,2.0,1.5,13,4.5,2.5,1.5,train
0093,0093_L.wav,0093_R.wav,0093.npy,0,-10.637386620969496,5.207624369950203,1.397107438016529,-0.004709408665641843,-0.13605442176870747,3,10.0,7.0,3.0,0.1,0,1.0,1.2,1.5,13,4.5,2.5,1.5,train
0489,0489_L.wav,0489_R.wav,0489.npy,1,-5.377309494470315,25.82243240817698,0.21466666666666667,-0.09404173442828961,0.3854875283446712,0,6.0,4.0,3.0,0.5,2,1.0,3.0,1.5,2,2.5,1.3,1.5,train
0768,0768_L.wav,0768_R.wav,0768.npy,2,10.830190542974394,24.36848172348167,0.5366666666666666,-7.512202498248471,0.5215419501133787,0,6.0,4.0,3.0,0.2,3,2.0,1.5,1.5,1,2.0,1.3,1.5,train
0511,0511_L.wav,0511_R.wav,0511.npy,1,-5.027920860440566,11.786981081484832,1.0733333333333333,-0.4503819045109827,0.4308390022675737,0,6.0,4.0,3.0,0.1,5,3.0,2.0,1.5,2,2.5,1.3,1.5,train
0356,0356_L.wav,0356_R.wav,0356.npy,1,-2.865861220861272,26.089467689010046,0.21466666666666667,-0.1012277814788046,0.22675736961451248,0,6.0,4.0,3.0,0.5,1,1.0,2.0,1.5,2,2.5,1.3,1.5,train
0566,0566_L.wav,0566_R.wav,0566.npy,2,4.744446849083158,20.210161286600826,0.34936708860759497,-0.7835578124431586,0.18140589569160998,1,8.0,5.0,3.0,0.35,3,2.0,1.5,1.5,2,2.5,1.3,1.5,train
0831,0831_L.wav,0831_R.wav,0831.npy,2,1.5151456890889037,22.171978914373707,0.3066666666666667,0.9601238114458341,-0.36281179138321995,0,6.0,4.0,3.0,0.35,1,1.0,2.0,1.5,7,1.5,2.5,1.5,train
0776,0776_L.wav,0776_R.wav,0776.npy,2,0.6606192777666378,9.981045381346513,1.397107438016529,0.6880138096935452,-0.18140589569160998,3,10.0,7.0,3.0,0.1,2,1.0,3.0,1.5,14,1.5,3.2,1.5,train
0378,0378_L.wav,0378_R.wav,0378.npy,1,-2.0242985876128214,15.396660412699477,0.3763636363636364,-0.01172852381550759,0.0,2,9.0,6.0,3.0,0.35,4,2.0,2.5,1.5,11,3.5,2.5,1.5,train
0638,0638_L.wav,0638_R.wav,0638.npy,2,0.4965518222925894,18.322828320870176,0.34936708860759497,-0.7660311595487462,0.4308390022675737,1,8.0,5.0,3.0,0.35,1,1.0,2.0,1.5,0,1.5,1.3,1.5,train
0769,0769_L.wav,0769_R.wav,0769.npy,2,0.8488299380216615,37.15868022655635,0.16512820512820514,0.4499343919100579,-0.40816326530612246,0,6.0,4.0,3.0,0.65,5,3.0,2.0,1.5,19,4.0,3.2,1.5,train
0109,0109_L.wav,0109_R.wav,0109.npy,0,-9.65123792383737,8.60703944183417,1.2227848101265821,0.226914674952344,-0.40816326530612246,1,8.0,5.0,3.0,0.1,1,1.0,2.0,1.5,15,2.0,3.2,1.5,train
0269,0269_L.wav,0269_R.wav,0269.npy,0,-6.821874983020483,12.376287841204594,0.39917355371900837,-0.09361833272132263,0.20408163265306123,3,10.0,7.0,3.0,0.35,2,1.0,3.0,1.5,4,3.5,1.3,1.5,train
0741,0741_L.wav,0741_R.wav,0741.npy,2,3.2510969430391548,39.593595642920306,0.16465909090909092,0.36881837464987377,-0.3401360544217687,2,9.0,6.0,3.0,0.8,0,1.0,1.2,1.5,9,2.5,2.5,1.5,train
0210,0210_L.wav,0210_R.wav,0210.npy,0,-8.386490215629998,7.876592643924818,1.2227848101265821,0.10814614077378851,-0.36281179138321995,1,8.0,5.0,3.0,0.1,3,2.0,1.5,1.5,10,3.0,2.5,1.5,train
0480,0480_L.wav,0480_R.wav,0480.npy,1,-4.770977935430122,11.573211863387158,0.6113924050632911,-0.13540867359775322,0.22675736961451248,1,8.0,5.0,3.0,0.2,2,1.0,3.0,1.5,8,2.0,2.5,1.5,train
0685,0685_L.wav,0685_R.wav,0685.npy,2,2.3498385073088954,12.670505418207366,0.6586363636363637,1.9878239385093568,-0.5215419501133787,2,9.0,6.0,3.0,0.2,5,3.0,2.0,1.5,10,3.0,2.5,1.5,train
0142,0142_L.wav,0142_R.wav,0142.npy,0,-6.381600380446418,14.063950528248089,0.5366666666666666,0.4131627327354808,-0.47619047619047616,0,6.0,4.0,3.0,0.2,5,3.0,2.0,1.5,16,2.5,3.2,1.5,train
0500,0500_L.wav,0500_R.wav,0500.npy,1,-5.23325542068587,25.442247797222414,0.21466666666666667,0.11692811169021239,-0.27210884353741494,0,6.0,4.0,3.0,0.5,1,1.0,2.0,1.5,17,3.0,3.2,1.5,train
0556,0556_L.wav,0556_R.wav,0556.npy,1,-0.6662765450297313,22.694497380424487,0.24455696202531646,1.9132845155099376e-08,0.0,1,8.0,5.0,3.0,0.5,4,2.0,2.5,1.5,11,3.5,2.5,1.5,train
0086,0086_L.wav,0086_R.wav,0086.npy,0,-7.473315413290058,12.996854100568015,0.3763636363636364,-0.009330892492966607,-0.13605442176870747,2,9.0,6.0,3.0,0.35,1,1.0,2.0,1.5,19,4.0,3.2,1.5,train
0462,0462_L.wav,0462_R.wav,0462.npy,1,-2.820952016820275,10.370428704225983,0.6985537190082645,0.06870580953219765,-0.11337868480725624,3,10.0,7.0,3.0,0.2,2,1.0,3.0,1.5,15,2.0,3.2,1.5,train
0474,0474_L.wav,0474_R.wav,0474.npy,1,-2.957282102073158,16.7040651301365,0.34936708860759497,0.4077258259836625,-0.47619047619047616,1,8.0,5.0,3.0,0.35,1,1.0,2.0,1.5,14,1.5,3.2,1.5,train
0291,0291_L.wav,0291_R.wav,0291.npy,1,-5.469945923561978,18.93338990479296,0.3066666666666667,0.15952735835073745,-0.15873015873015872,0,6.0,4.0,3.0,0.35,5,3.0,2.0,1.5,7,1.5,2.5,1.5,train
0167,0167_L.wav,0167_R.wav,0167.npy,0,-11.743148825688237,10.933257068696928,1.0733333333333333,0.33442501132265345,7.324263038548753,0,6.0,4.0,3.0,0.1,3,2.0,1.5,1.5,13,4.5,2.5,1.5,train
0028,0028_L.wav,0028_R.wav,0028.npy,0,-6.0447365765035945,12.680113005253588,0.39917355371900837,0.2428476113137862,4.195011337868481,3,10.0,7.0,3.0,0.35,3,2.0,1.5,1.5,12,4.0,2.5,1.5,train
0724,0724_L.wav,0724_R.wav,0724.npy,2,2.5711675795386175,38.35802074685335,0.16465909090909092,0.26456201918654215,-0.27210884353741494,2,9.0,6.0,3.0,0.8,1,1.0,2.0,1.5,17,3.0,3.2,1.5,train
0668,0668_L.wav,0668_R.wav,0668.npy,2,5.298750478138326,24.81900543842469,0.24455696202531646,1.7432408165629942,-0.5442176870748299,1,8.0,5.0,3.0,0.5,4,2.0,2.5,1.5,15,2.0,3.2,1.5,train
0077,0077_L.wav,0077_R.wav,0077.npy,0,-8.57898011853879,9.101720223923015,0.6586363636363637,-0.01586052160398987,4.058956916099773,2,9.0,6.0,3.0,0.2,1,1.0,2.0,1.5,17,3.0,3.2,1.5,train
0745,0745_L.wav,0745_R.wav,0745.npy,2,3.5265100355415946,31.16605687353058,0.18812074001947418,-0.48850063224690166,0.29478458049886624,1,8.0,5.0,3.0,0.65,5,3.0,2.0,1.5,1,2.0,1.3,1.5,train
